request_id,user_to_proxy,proxy_to_prefill,prefill_to_proxy,proxy_to_decode,decode_to_proxy,latency_12,latency_23,latency_34,latency_45
request_id,user_to_proxy,proxy_to_prefill,prefill_to_proxy,proxy_to_decode,decode_to_proxy,latency_12,latency_23,latency_34,latency_45
a71969fb-42d6-46d6-a191-ab37a3c75079,2633077.418635972,2633077.418801553,2633077.418803053,2633077.685770946,2633081.600268276,0.00016558123752474785,1.4998950064182281e-06,0.26696789311245084,3.914497329853475
eed45f2a-36ae-46c5-974f-e3b6502ca14e,2633112.764311752,2633112.764439373,2633112.764440233,2633112.924581578,2633116.476182817,0.00012762099504470825,8.600763976573944e-07,0.16014134511351585,3.551601239014417
request_id,user_to_proxy,proxy_to_prefill,prefill_to_proxy,proxy_to_decode,decode_to_proxy,latency_12,latency_23,latency_34,latency_45
2c5c25cf-450a-4221-aafc-faf57dfacd39,2694095.552536507,2694095.552687685,2694095.552688985,2694095.814702654,2694099.537708091,0.00015117786824703217,1.300126314163208e-06,0.2620136686600745,3.7230054372921586
26ac415d-93c6-4c98-b6f8-0962a21adaaf,2694157.226029576,2694157.226148535,2694157.226150555,2694157.385112168,2694160.801082938,0.000118959229439497,2.020038664340973e-06,0.15896161273121834,3.4159707701765
3b9f8d0a-512d-4207-a78c-a6e8ec145053,2694179.921604538,2694179.921729526,2694179.921730426,2694180.083450589,2694183.417339962,0.0001249881461262703,9.0012326836586e-07,0.16172016272321343,3.33388937311247
bdc21d5b-a630-4572-8e10-3925f79c9e94,2694270.956320331,2694270.956480619,2694270.956481389,2694272.344536268,2694275.839067169,0.00016028806567192078,7.69738107919693e-07,1.3880548793822527,3.4945309008471668
1f73d6d4-41b9-4aa5-9fbe-2de0137fcd16,2694371.483789997,2694371.483985815,2694371.483986685,2694374.514257944,2694378.148615281,0.00019581802189350128,8.698552846908569e-07,3.030271259136498,3.634357336908579
13f0e81d-8ebd-4c43-a2df-ad9a782f7339,2694735.70601189,2694735.706168299,2694735.706169119,2694736.069711356,2694740.097691892,0.0001564091071486473,8.200295269489288e-07,0.36354223685339093,4.027980536222458
3271c3e3-86f8-4d0a-a936-f2f5b8b6c22a,2694755.664150597,2694755.664273497,2694755.664274487,2694755.941676068,2694759.617304211,0.0001229001209139824,9.899958968162537e-07,0.27740158094093204,3.6756281428970397
request_id,user_to_proxy,proxy_to_prefill,prefill_to_proxy,proxy_to_decode,decode_to_proxy,latency_12,latency_23,latency_34,latency_45
b606e2d2-8d4e-44ed-af76-fca03b94c2e7,2695107.404225406,2695107.404383462,2695107.404384653,2695107.780276134,2695111.577592518,0.00015805615112185478,1.191161572933197e-06,0.3758914810605347,3.797316384036094
79dfdde0-49ee-41ee-8571-365636de434a,2695192.959707985,2695192.959912603,2695192.959914823,2695195.997410157,2695199.787238735,0.00020461762323975563,2.2202730178833008e-06,3.0374953341670334,3.78982857754454
be21f368-fc8c-4508-80e8-fe808c6c7f23,2695223.883341557,2695223.883586868,2695223.883587728,2695226.913625971,2695230.56929083,0.00024531129747629166,8.596107363700867e-07,3.0300382431596518,3.6556648588739336
334557b4-3572-4371-8567-b1f0347abc6c,2695725.277059952,2695725.277191848,2695725.277192758,2695725.630063003,2695729.647838572,0.0001318962313234806,9.099021553993225e-07,0.35287024499848485,4.017775569111109
7632b5dc-27f0-4774-977f-e6a47624da2d,2695759.012818201,2695759.013062221,2695759.013063501,2695762.047682868,2695765.816072143,0.0002440200187265873,1.2801028788089752e-06,3.034619366750121,3.7683892752975225
745104fa-09be-4843-a0e4-bbe62563886e,2696362.364370272,2696362.364595888,2696362.364597088,2696362.723964092,2696366.548209122,0.00022561615332961082,1.200009137392044e-06,0.35936700366437435,3.8242450300604105
d5464b61-0b38-47f7-84e2-b2b1d4898234,2696387.298545229,2696387.298779865,2696387.298780835,2696390.33593097,2696393.995295837,0.00023463601246476173,9.699724614620209e-07,3.0371501352638006,3.6593648670241237
644a4a24-2909-494f-86f0-f27fba9b2e4e,2697036.202415809,2697036.202590164,2697036.202591084,2697036.573058781,2697040.444387142,0.00017435476183891296,9.201467037200928e-07,0.37046769727021456,3.8713283608667552
04e21b06-a34d-4106-af35-ffcc74274797,2697056.852503881,2697056.852624757,2697056.852625487,2697057.131633948,2697060.810860051,0.00012087635695934296,7.296912372112274e-07,0.27900846116244793,3.6792261027731
84e36f7e-55a9-4614-9be8-61ab0edb156b,2697341.19531578,2697341.195458438,2697341.195459338,2697341.560823242,2697345.356810176,0.00014265766367316246,9.0012326836586e-07,0.3653639042750001,3.795986933633685
b9d80855-5e0b-49a6-b211-ae08724fe4f0,2697878.541073088,2697878.541445338,2697878.541446508,2697878.906457489,2697882.698230351,0.00037225009873509407,1.169741153717041e-06,0.3650109809823334,3.7917728619650006
3caf795d-51bc-4126-839b-8f2078451749,2697901.061255925,2697901.061450765,2697901.061451645,2697901.106386338,2697907.56026638,0.00019484013319015503,8.800998330116272e-07,0.04493469279259443,6.4538800423033535
d442ad03-490b-46ee-8ac5-40e5c3351a4b,2697938.393643748,2697938.393867278,2697938.393868148,2697938.439705025,2697945.223219576,0.00022352999076247215,8.698552846908569e-07,0.04583687707781792,6.783514550887048
3dcafc05-284d-4538-aa5f-43738da9b334,2698989.138479542,2698989.138645173,2698989.138645983,2698989.422098255,2699023.802752017,0.00016563106328248978,8.097849786281586e-07,0.28345227194949985,34.38065376225859
1ab841d3-168f-49d3-ab33-9dad9df34ade,2699097.881228232,2699097.881343153,2699097.881343923,2699098.159922142,2699101.969506815,0.00011492101475596428,7.702037692070007e-07,0.2785782190039754,3.8095846730284393
4284f9d2-2465-4f4e-9982-576d0ec10ad8,2699101.660981974,2699101.661163906,2699101.661164746,2699101.720384804,2699101.969967539,0.0001819320023059845,8.400529623031616e-07,0.05922005791217089,0.24958273489028215
beece26b-2a08-408a-8cb4-5a2a31bc6507,2700409.57737108,2700409.577774043,2700409.577775143,2700409.939746882,2700413.87575813,0.0004029632546007633,1.0998919606208801e-06,0.3619717387482524,3.936011248268187
052cebf6-66c7-4fcc-94ef-d585c18fb826,2700451.56177788,2700451.561988412,2700451.561989292,2700451.607243165,2700451.878529715,0.00021053198724985123,8.800998330116272e-07,0.045253872871398926,0.2712865499779582
a751aa75-8d17-4510-a241-9654c20ca003,2700448.784631091,2700448.784770442,2700448.784771152,2700449.062001392,2700451.878907708,0.0001393510028719902,7.096678018569946e-07,0.2772302399389446,2.816906316205859
f94b9095-0659-41be-9763-0c5f12bfa846,2701037.092906983,2701037.093019561,2701037.093020381,2701037.451998235,2701041.23689792,0.00011257780715823174,8.200295269489288e-07,0.3589778542518616,3.784899684600532
2653aac2-68e9-47ae-a2eb-47037375b64c,2701065.634302463,2701065.634456131,2701065.634457201,2701065.912802069,2701069.573329707,0.00015366822481155396,1.0700896382331848e-06,0.2783448677510023,3.6605276381596923
0137ded0-eed5-44b3-ae9e-a418eac02682,2701069.259899882,2701069.260114208,2701069.260114958,2701069.306123569,2701069.57372387,0.00021432572975754738,7.501803338527679e-07,0.04600861109793186,0.26760030072182417
a69486fd-25e1-47ca-81a0-0a4760c5ceff,2701664.460220657,2701664.460352957,2701664.460353837,2701664.822626711,2701668.770675581,0.00013229995965957642,8.800998330116272e-07,0.3622728739865124,3.9480488700792193
07bbd679-ab19-45d9-bcec-cbc57c45b49e,2701699.719286941,2701699.719394021,2701699.719394931,2701699.996874435,2702003.484895123,0.00010708021000027657,9.099021553993225e-07,0.27747950376942754,303.48802068829536
eb65443d-35c3-4fa7-9e23-f861749dcdbe,2701703.320420755,2701703.320784644,2701703.320785854,2701703.366858009,2702003.485310244,0.0003638891503214836,1.2097880244255066e-06,0.04607215477153659,300.118452235125
cdaf9e08-76bd-410b-8e45-77e462e05340,2703206.897129859,2703206.897283723,2703206.897284583,2703207.256370361,2703211.218660819,0.0001538642682135105,8.600763976573944e-07,0.35908577777445316,3.9622904579155147
c11697af-81b5-42d8-a774-ff4531c8085e,2703235.12338642,2703235.123690799,2703235.123691729,2703235.173530078,2703535.303055672,0.00030437903478741646,9.299255907535553e-07,0.0498383492231369,300.1295255939476
638fb3ce-7850-42de-9e6e-b2b1b6e72afb,2703230.300642395,2703230.300755868,2703230.300756588,2703230.578414126,2703535.303519931,0.00011347327381372452,7.199123501777649e-07,0.27765753772109747,304.7251058053225
7bf4af0e-4f96-400c-a431-5e2dd48bceb9,2704299.530102965,2704299.530257557,2704299.530258347,2704299.897461201,2704305.020034259,0.0001545920968055725,7.897615432739258e-07,0.3672028542496264,5.122573058120906
1d204c1e-28fb-4247-b7ff-20f8a48844fb,2709938.894711365,2709938.894867116,2709938.894867966,2709939.263187709,2709944.461121758,0.00015575112774968147,8.498318493366241e-07,0.368319742847234,5.19793404918164
6620bd06-d13b-43a8-9fe5-f73d234a6ddd,2709970.76599987,2709970.76624347,2709970.76624463,2709970.81278172,2709977.330574278,0.00024359999224543571,1.1599622666835785e-06,0.046537090092897415,6.517792557831854
56119591-9f05-4b4c-bbc2-99328d9dc33e,2710009.888916093,2710009.889032283,2710009.889032923,2710010.171116189,2710046.361913132,0.00011618994176387787,6.402842700481415e-07,0.28208326594904065,36.19079694291577
60326f25-ddd1-4feb-ab64-0a37d0e50d75,2710013.872695,2710013.872815921,2710013.872816621,2710014.151836612,2710050.543800846,0.0001209210604429245,6.998889148235321e-07,0.27901999093592167,36.39196423441172
7465d7ab-2b6f-47b5-a40d-7afa0f6b140b,2710072.830262204,2710072.830402574,2710072.830403594,2710073.116286703,2710376.770375751,0.00014036986976861954,1.019798219203949e-06,0.2858831090852618,303.65408904803917
692cc36c-9dae-46c0-a5a2-521aea432eb4,2710076.550560722,2710076.550753682,2710076.550754772,2710076.602867808,2710376.770815603,0.00019295979291200638,1.0901130735874176e-06,0.052113036159425974,300.1679477947764
c628d318-c6fa-4553-9283-700a4dd07a3c,2712474.438140165,2712474.438454087,2712474.438455217,2712474.50994763,2712481.926328765,0.00031392183154821396,1.1301599442958832e-06,0.07149241305887699,7.416381135117263
3c26e922-8811-4107-8378-66350f1a9482,2712503.922500432,2712503.922622113,2712503.922623013,2712504.26206123,2712508.736583051,0.00012168101966381073,9.0012326836586e-07,0.3394382167607546,4.474521820899099
e3f867b0-3468-4de9-814d-0036b6bba504,2712535.540998848,2712535.541173529,2712535.541174479,2712535.586813468,2712835.752910309,0.00017468072474002838,9.499490261077881e-07,0.04563898919150233,300.1660968409851
c7132465-a8b1-46d1-a72c-c02df7a5a650,2712532.097689441,2712532.097786902,2712532.097787582,2712532.3765736,2712835.753398872,9.74610447883606e-05,6.798654794692993e-07,0.27878601802513003,303.37682527210563
fa5ef930-ca1a-4088-ac7e-426c012e68cc,2713952.306132691,2713952.306282723,2713952.306283583,2713952.672843618,2713958.149213886,0.00015003187581896782,8.600763976573944e-07,0.36656003491953015,5.47637026803568
055aba65-af9d-44d1-8bbd-ab3b01cde781,2713995.453647274,2713995.453758715,2713995.453759545,2713995.733153814,2714299.904903375,0.00011144112795591354,8.298084139823914e-07,0.279394268989563,304.17174956109375
